;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_xgb__learning_rate;param_xgb__max_depth;param_xgb__reg_alpha;param_rnn__alpha;param_rnn__hidden_layer_sizes;param_rnn__learning_rate_init;param_rnn__max_iter
639;639;8,284894752502442;0,272352648984362;0,017797040939331054;0,0009590749813766987;;;;;-0,5217941513517275;-0,5031685053152692;-0,523022432788121;-0,5334317941518982;-0,5335513993548737;-0,522993656592378;0,011089606954284128;15;-0,5122796141649211;-0,5280263361056345;-0,5110513327285275;-0,504074344941813;-0,5086934234024572;-0,5128250102686707;0,008101454805449148;249215415,31094068;237274226,68710864;255378130,51408517;259000000,00000063;250592519,8270054;250292058,4678281;7381189,014978463;138;240784584,68905818;246225773,31289014;240249999,99999925;244643851,14436388;245592519,8270055;243499345,79466343;2492101,6428354913;-0,10323092758116248;-0,0372262429157908;-0,14511139531512596;-0,08094345944756509;-0,08537800051538835;-0,09037800515500653;0,03492867630342943;11;-0,08950572420400293;-0,09374750735013748;-0,08455177090239285;-0,08565882295130423;-0,084113439494647;-0,0875154529804969;0,0036497633756875847;613685210,3878429;540397558,9899448;654506485,6009847;604187446,4781103;636737650,2940326;609902870,350183;38955226,559623495;149;586590066,3924476;593472331,7057713;581431632,20667;585967822,3872279;581812757,3650289;585854922,0114291;4347015,112298343;0,6672531992758658;0,6912491709872235;0,6444721094529271;0,6927468545424922;0,6876217393453609;0,6766686147207739;0,018527484207567006;142;0,6366157160843812;0,639376166782474;0,6401778361419214;0,6421848035405546;0,6442315442386635;0,6405172133575989;0,002577438886428577;modelo_rnnt;;;;;;;;0.001;(110, 60);0.1;500
640;640;12,485454750061034;0,8436255082370755;0,019022798538208006;0,0009484232292932891;;;;;-0,9320996405717423;-0,9619234272580641;-0,9799227775182509;-1,0095562469740518;-1,042582102074217;-0,9852168388792653;0,0381450575422826;47;-0,030395036012285104;-0,03724935899048987;-0,050943998216748554;-0,06798988123791716;-0,023193816628248598;-0,04195441821713786;0,01591461563806637;372927517,38675445;327507842,28981495;325033528,63620156;365725538,23950624;294897796,57935053;337218444,62632555;28710964,770346567;115;14767766,468648732;18916188,33211273;25915167,071201354;34099960,579806924;11194998,616984874;20978816,21375092;8186411,286317943;-7801,60050545454;-254,65334916902003;-360184,3029348885;-1703,9644047191796;-3878,311063031319;-74764,56645145253;142732,5503923281;65;0,9776221434363737;0,9806791690569693;0,963839545371101;0,950987278918188;0,9873868093856137;0,972102989233649;0,013051933255337548;51609794372,17422;8484033480,831693;367073539971,22723;23995392967,436142;38066883730,0076;97845928904,33537;135376712141,39046;93;84067704,47483549;78877808,99142136;106167221,73000713;124503480,42535806;62756448,06477407;91274532,73727922;21655731,04983919;6,308976123130796;1,9124891456173818;74,97714692063843;9,451486932483046;6,7923624429781615;19,888492312969564;27,650459363959115;85;0,04748216655982303;0,05421488505561734;0,0765262484183059;0,09622306166785449;0,036733855933653956;0,06223604352705094;0,02140889907853329;modelo_rnnt;;;;;;;;0.001;(150, 75);0.001;200
641;641;12,532196092605592;0,8355738902084064;0,019265079498291017;0,0009063599561393879;;;;;-0,9320996405717423;-0,9619234272580641;-0,9799227775182509;-1,0095562469740518;-1,042582102074217;-0,9852168388792653;0,0381450575422826;47;-0,030395036012285104;-0,03724935899048987;-0,050943998216748554;-0,06798988123791716;-0,023193816628248598;-0,04195441821713786;0,01591461563806637;372927517,38675445;327507842,28981495;325033528,63620156;365725538,23950624;294897796,57935053;337218444,62632555;28710964,770346567;115;14767766,468648732;18916188,33211273;25915167,071201354;34099960,579806924;11194998,616984874;20978816,21375092;8186411,286317943;-7801,60050545454;-254,65334916902003;-360184,3029348885;-1703,9644047191796;-3878,311063031319;-74764,56645145253;142732,5503923281;65;0,9776221434363737;0,9806791690569693;0,963839545371101;0,950987278918188;0,9873868093856137;0,972102989233649;0,013051933255337548;51609794372,17422;8484033480,831693;367073539971,22723;23995392967,436142;38066883730,0076;97845928904,33537;135376712141,39046;93;84067704,47483549;78877808,99142136;106167221,73000713;124503480,42535806;62756448,06477407;91274532,73727922;21655731,04983919;6,308976123130796;1,9124891456173818;74,97714692063843;9,451486932483046;6,7923624429781615;19,888492312969564;27,650459363959115;85;0,04748216655982303;0,05421488505561734;0,0765262484183059;0,09622306166785449;0,036733855933653956;0,06223604352705094;0,02140889907853329;modelo_rnnt;;;;;;;;0.001;(150, 75);0.001;500
642;642;5,245434999465942;0,5400795178875432;0,01933398246765137;0,0005162521178766682;;;;;-0,9025519358178951;-0,9495974467437449;-1,1575047274105223;-1,1417375254256132;-1,403088475108298;-1,1108960221012147;0,17772140446991525;77;-0,1616674337891144;-0,19438938005224493;-0,19424631984328045;-0,2740078979400593;-0,44677891501417655;-0,2542179893277751;0,10316299679943639;339604173,32221997;317520537,6577076;362152707,20869875;352226816,966326;441827796,84987915;362666406,4009663;42298441,369372435;77;79339019,18694198;98607087,24177259;93282469,98527834;124635322,90815711;206245117,87488884;120421803,43940778;45351109,0758703;-5764,621961437972;-11,517793001969414;-419664,9191314699;-490,5252698098299;-859,201705479339;-85358,15717223981;167166,2521037354;69;0,46434563627335124;-454,0207741092183;-1,8113861037874566;-304,41215810506225;-153096,44363453175;-30771,244721442712;61162,852042933446;44364493190,5692;1877329537,3749883;396225057458,46173;12883775053,3767;17925454366,036293;94655221921,16379;151430041385,01733;103;411303371,61247694;12104798120,894753;936124816,4745703;9828115367,959959;218640114007,28424;48384091136,8452;85255570570,83672;5,484675833237725;1,6364586478863448;50,933959320451486;6,742162268159496;5,556669027041158;14,070785019355238;18,511759750931642;107;0,22231130858079448;0,9340621394833667;0,32302934478320444;1,0735578990314854;3,4658917716218802;1,2037704927001462;1,1786312142160162;modelo_rnnt;;;;;;;;0.001;(150, 75);0.004;200
643;643;5,240774059295655;0,5402943217234834;0,019046592712402343;0,000647606207704373;;;;;-0,9025519358178951;-0,9495974467437449;-1,1575047274105223;-1,1417375254256132;-1,403088475108298;-1,1108960221012147;0,17772140446991525;77;-0,1616674337891144;-0,19438938005224493;-0,19424631984328045;-0,2740078979400593;-0,44677891501417655;-0,2542179893277751;0,10316299679943639;339604173,32221997;317520537,6577076;362152707,20869875;352226816,966326;441827796,84987915;362666406,4009663;42298441,369372435;77;79339019,18694198;98607087,24177259;93282469,98527834;124635322,90815711;206245117,87488884;120421803,43940778;45351109,0758703;-5764,621961437972;-11,517793001969414;-419664,9191314699;-490,5252698098299;-859,201705479339;-85358,15717223981;167166,2521037354;69;0,46434563627335124;-454,0207741092183;-1,8113861037874566;-304,41215810506225;-153096,44363453175;-30771,244721442712;61162,852042933446;44364493190,5692;1877329537,3749883;396225057458,46173;12883775053,3767;17925454366,036293;94655221921,16379;151430041385,01733;103;411303371,61247694;12104798120,894753;936124816,4745703;9828115367,959959;218640114007,28424;48384091136,8452;85255570570,83672;5,484675833237725;1,6364586478863448;50,933959320451486;6,742162268159496;5,556669027041158;14,070785019355238;18,511759750931642;107;0,22231130858079448;0,9340621394833667;0,32302934478320444;1,0735578990314854;3,4658917716218802;1,2037704927001462;1,1786312142160162;modelo_rnnt;;;;;;;;0.001;(150, 75);0.004;500
644;644;4,720082569122314;0,8042036455516843;0,01895279884338379;0,0007412661978049873;;;;;-1,3485823947053017;-1,1433694862972281;-1,2142215066750612;-1,198853673039494;-0,9795079137474207;-1,1769069948929012;0,11953044306104073;95;-0,5643355636839189;-0,4992654909601626;-0,38447712743056783;-0,4439441766209633;-0,3383748762648029;-0,44607944699208313;0,08026573879118301;493247833,554801;327100253,03697884;402138127,9739939;372155631,86249685;308610810,10427684;380650531,3065095;65221754,552206054;49;305215796,7797098;298696370,29236674;226154286,03853175;193660680,04023606;170640022,34662545;238873431,09949398;54482769,96846966;-893,0442781530799;-425,3870184611096;-5311,999925623008;-17,358811933112815;-20552,680534331226;-5440,094113700307;7792,761821755902;35;-194543230524644,06;-278370,57920915075;-6042,662214473178;-9905386676,31626;-197,44569316173894;-38910627239186,21;77816301737292,78;17469961865,83895;10956670906,397846;44582045531,2507;2489960713,812154;87622335376,6261;32624194878,78515;30903042220,66493;121;7838410568203686,0;299401784823,37024;43403385198,73429;55970965919692,81;7871667017,807105;1578946442192083,8;3129806822785881,0;4,937384277929696;1,9518495458265295;11,150037886108748;2,0427843417706626;11,861139547649383;6,388639119857004;4,319649875536448;125;188091,20111937317;14,93676008709298;1,9769130515199944;532,2858176173413;0,9174570383530523;37728,263613433504;75181,74528188766;modelo_rnnt;;;;;;;;0.001;(150, 75);0.01;200
645;645;4,622344923019409;0,7836565349099395;0,01961073875427246;0,00219647098864879;;;;;-1,3485823947053017;-1,1433694862972281;-1,2142215066750612;-1,198853673039494;-0,9795079137474207;-1,1769069948929012;0,11953044306104073;95;-0,5643355636839189;-0,4992654909601626;-0,38447712743056783;-0,4439441766209633;-0,3383748762648029;-0,44607944699208313;0,08026573879118301;493247833,554801;327100253,03697884;402138127,9739939;372155631,86249685;308610810,10427684;380650531,3065095;65221754,552206054;49;305215796,7797098;298696370,29236674;226154286,03853175;193660680,04023606;170640022,34662545;238873431,09949398;54482769,96846966;-893,0442781530799;-425,3870184611096;-5311,999925623008;-17,358811933112815;-20552,680534331226;-5440,094113700307;7792,761821755902;35;-194543230524644,06;-278370,57920915075;-6042,662214473178;-9905386676,31626;-197,44569316173894;-38910627239186,21;77816301737292,78;17469961865,83895;10956670906,397846;44582045531,2507;2489960713,812154;87622335376,6261;32624194878,78515;30903042220,66493;121;7838410568203686,0;299401784823,37024;43403385198,73429;55970965919692,81;7871667017,807105;1578946442192083,8;3129806822785881,0;4,937384277929696;1,9518495458265295;11,150037886108748;2,0427843417706626;11,861139547649383;6,388639119857004;4,319649875536448;125;188091,20111937317;14,93676008709298;1,9769130515199944;532,2858176173413;0,9174570383530523;37728,263613433504;75181,74528188766;modelo_rnnt;;;;;;;;0.001;(150, 75);0.01;500
646;646;12,240229749679566;0,3490286662675279;0,018315792083740234;0,0002478319558111014;;;;;-0,517351769628732;-0,5036981392215587;-0,5183402303109688;-0,5334317941518982;-0,5173542298294507;-0,5180352326285217;0,009419450771396628;2;-0,5161661314621888;-0,5160847237745436;-0,5157335352056798;-0,5050117061509454;-0,5167195356871979;-0,5139431264561111;0,004476884423522377;246189223,94358057;236145575,79530925;252856220,44346154;259000000,00000063;243173351,9274171;247472874,42195383;7877771,066592162;153;241189223,9435805;242145575,7953092;242499999,9999994;243148659,2704246;242826648,07258177;242362021,41637906;674687,7428399539;-0,10658602665942962;-0,04216541683991393;-0,1482697749745474;-0,08241410135541405;-0,09396533012071773;-0,09468012999000455;0,03441616457313742;28;-0,09275676798383414;-0,10098276061235545;-0,08719909830578776;-0,08722216503746116;-0,09345891470349854;-0,09232394132858741;0,005074303739376244;614617658,7046456;541682692,089684;655408474,9393033;604598310,412321;639251568,6780474;611111740,9648002;39061898,59441791;132;587464595,7485611;595432036,6651634;582140819,9930109;586389565,6608058;584315101,1225104;587148423,8380103;4525436,680784019;0,6632578874965286;0,6802701486205801;0,641336490930911;0,690452899870796;0,6746085073554536;0,669985186854854;0,016805279776759132;157;0,632400060476214;0,6304350455987214;0,6366430405081439;0,6401210597927427;0,6321157024143157;0,6343429817580276;0,003540738268686525;modelo_rnnt;;;;;;;;0.001;(150, 75);0.1;200
647;647;12,776984024047852;0,6091493072974178;0,019123649597167967;0,0017460911295479982;;;;;-0,517351769628732;-0,5036981392215587;-0,5183402303109688;-0,5334317941518982;-0,5173542298294507;-0,5180352326285217;0,009419450771396628;2;-0,5161661314621888;-0,5160847237745436;-0,5157335352056798;-0,5050117061509454;-0,5167195356871979;-0,5139431264561111;0,004476884423522377;246189223,94358057;236145575,79530925;252856220,44346154;259000000,00000063;243173351,9274171;247472874,42195383;7877771,066592162;153;241189223,9435805;242145575,7953092;242499999,9999994;243148659,2704246;242826648,07258177;242362021,41637906;674687,7428399539;-0,10658602665942962;-0,04216541683991393;-0,1482697749745474;-0,08241410135541405;-0,09396533012071773;-0,09468012999000455;0,03441616457313742;28;-0,09275676798383414;-0,10098276061235545;-0,08719909830578776;-0,08722216503746116;-0,09345891470349854;-0,09232394132858741;0,005074303739376244;614617658,7046456;541682692,089684;655408474,9393033;604598310,412321;639251568,6780474;611111740,9648002;39061898,59441791;132;587464595,7485611;595432036,6651634;582140819,9930109;586389565,6608058;584315101,1225104;587148423,8380103;4525436,680784019;0,6632578874965286;0,6802701486205801;0,641336490930911;0,690452899870796;0,6746085073554536;0,669985186854854;0,016805279776759132;157;0,632400060476214;0,6304350455987214;0,6366430405081439;0,6401210597927427;0,6321157024143157;0,6343429817580276;0,003540738268686525;modelo_rnnt;;;;;;;;0.001;(150, 75);0.1;500
648;648;15,274842023849487;2,3636655530496182;0,01965961456298828;0,001315917360331854;;;;;-0,8994700502104571;-0,796888855737663;-0,9111296960622894;-0,9358293344367539;-0,7767957191296855;-0,8640227311153698;0,06441626456303415;37;-0,04832111186528287;-0,110689012521755;-0,03287691674675308;-0,04605056791801765;-0,03410193061396605;-0,054407907933154934;0,02881101611734562;341982745,95133793;261215756,3419152;328278063,65917546;352955342,77219343;336710296,1411068;324228440,9731458;32506137,29435988;127;23017970,34368041;53561523,56565739;16741144,398962319;22167011,54873538;17218434,18814221;26541216,809035543;13744814,36452256;-11,770635718608595;-33,353778713820304;-154048732,50517908;-76,07340874394808;-665,8643459684358;-30809903,91346965;61619414,296334356;133;0,9651283128354727;-711,6138160660961;0,9567905342284886;-0,025810361513581626;0,9800128319846878;-141,7475389497122;284,93339826589755;2087943302,6840239;3110025051,939007;7591352397526,672;5101788986,986434;15782971501,583536;1523487025273,9731;3033936611227,9478;27;104943713,02391014;15148479984,857;116054760,57625373;569587730,5958457;78998984,24120973;3203613034,658844;5975214077,924657;1,2041271804360785;1,487133102402872;1603,1885543135515;2,8084695223399225;2,9581424066200634;322,32928530507013;640,4300117031174;17;0,06492692556085093;1,4331346908814888;0,05069461965691276;0,10531759644388757;0,05515183729679415;0,34184513396798677;0,5459859953374078;modelo_rnnt;;;;;;;;0.001;(180, 90);0.001;200
649;649;15,571751928329467;2,3874755508616072;0,020050048828125;0,0007746481971724931;;;;;-0,8994700502104571;-0,796888855737663;-0,9111296960622894;-0,9358293344367539;-0,7767957191296855;-0,8640227311153698;0,06441626456303415;37;-0,04832111186528287;-0,110689012521755;-0,03287691674675308;-0,04605056791801765;-0,03410193061396605;-0,054407907933154934;0,02881101611734562;341982745,95133793;261215756,3419152;328278063,65917546;352955342,77219343;336710296,1411068;324228440,9731458;32506137,29435988;127;23017970,34368041;53561523,56565739;16741144,398962319;22167011,54873538;17218434,18814221;26541216,809035543;13744814,36452256;-11,770635718608595;-33,353778713820304;-154048732,50517908;-76,07340874394808;-665,8643459684358;-30809903,91346965;61619414,296334356;133;0,9651283128354727;-711,6138160660961;0,9567905342284886;-0,025810361513581626;0,9800128319846878;-141,7475389497122;284,93339826589755;2087943302,6840239;3110025051,939007;7591352397526,672;5101788986,986434;15782971501,583536;1523487025273,9731;3033936611227,9478;27;104943713,02391014;15148479984,857;116054760,57625373;569587730,5958457;78998984,24120973;3203613034,658844;5975214077,924657;1,2041271804360785;1,487133102402872;1603,1885543135515;2,8084695223399225;2,9581424066200634;322,32928530507013;640,4300117031174;17;0,06492692556085093;1,4331346908814888;0,05069461965691276;0,10531759644388757;0,05515183729679415;0,34184513396798677;0,5459859953374078;modelo_rnnt;;;;;;;;0.001;(180, 90);0.001;500
650;650;6,8281721591949465;0,6728550124460454;0,019483566284179688;0,0007520510221592267;;;;;-1,112944673407073;-0,8247065691086064;-0,9475186725824134;-0,9474196338377645;-0,8814785744520162;-0,9428136246775747;0,09664283884418196;41;-0,40719132200307406;-0,2118256337374298;-0,3691903490358328;-0,16651108543083737;-0,14528653288931181;-0,26000098461929716;0,10752482861126322;364345872,1306157;304708556,5647058;359146276,083931;349180097,83591807;300538722,44183373;335583905,0114008;27381543,07370928;119;201507027,57090864;110684859,99815255;164922670,44578218;78750535,21065676;73187707,24153483;125810560,09340699;49944588,80078057;-21,811638915528913;-2,4377654539697926;-3650130,2723705065;-128,60943029700684;-27,539608382239933;-730062,134162711;1460034,0697644718;101;-4589,047076222214;0,49340379753276586;-2621425,411381427;0,6220383104109994;-9311,77246957329;-527065,0230970229;1047185,8729982163;2790555646,612751;983817972,3564606;1168542003864,029;6615893557,440697;3265081512,4917274;236439470510,58612;466054821801,3402;61;38074000901,32611;403899116,6337374;903945707667,4224;345741073,2382031;53924406239,25864;199338750999,5758;352929428629,6566;1,676614956186509;0,9051423599139673;251,07539812297134;3,741044115950919;1,6166097491725286;51,80296186083905;99,64071498478165;57;1,4321315623756936;0,3071110168479969;62,57969376340019;0,24215099028016518;0,8849618350496358;13,089209833590738;24,749012560998537;modelo_rnnt;;;;;;;;0.001;(180, 90);0.004;200
651;651;6,591545248031617;0,5872130760976568;0,022515344619750976;0,005548209866319897;;;;;-1,112944673407073;-0,8247065691086064;-0,9475186725824134;-0,9474196338377645;-0,8814785744520162;-0,9428136246775747;0,09664283884418196;41;-0,40719132200307406;-0,2118256337374298;-0,3691903490358328;-0,16651108543083737;-0,14528653288931181;-0,26000098461929716;0,10752482861126322;364345872,1306157;304708556,5647058;359146276,083931;349180097,83591807;300538722,44183373;335583905,0114008;27381543,07370928;119;201507027,57090864;110684859,99815255;164922670,44578218;78750535,21065676;73187707,24153483;125810560,09340699;49944588,80078057;-21,811638915528913;-2,4377654539697926;-3650130,2723705065;-128,60943029700684;-27,539608382239933;-730062,134162711;1460034,0697644718;101;-4589,047076222214;0,49340379753276586;-2621425,411381427;0,6220383104109994;-9311,77246957329;-527065,0230970229;1047185,8729982163;2790555646,612751;983817972,3564606;1168542003864,029;6615893557,440697;3265081512,4917274;236439470510,58612;466054821801,3402;61;38074000901,32611;403899116,6337374;903945707667,4224;345741073,2382031;53924406239,25864;199338750999,5758;352929428629,6566;1,676614956186509;0,9051423599139673;251,07539812297134;3,741044115950919;1,6166097491725286;51,80296186083905;99,64071498478165;57;1,4321315623756936;0,3071110168479969;62,57969376340019;0,24215099028016518;0,8849618350496358;13,089209833590738;24,749012560998537;modelo_rnnt;;;;;;;;0.001;(180, 90);0.004;500
652;652;6,5229864597320555;0,3816696309761097;0,019353771209716798;0,0006199339446359853;;;;;-1,4256128471016272;-0,998957688528753;-1,066012602943248;-1,5618270093974722;-1,2368620817890434;-1,2578544459520287;0,2120441951906759;125;-0,5405252565995529;-0,20891697693415878;-0,23504116140978937;-0,5649687073520617;-0,20556218174295715;-0,351002856807704;0,16522023317034712;399649613,1494451;318430708,103421;310186538,99542874;346142651,3088485;365621043,33505523;348006110,9784397;32514101,92686487;101;226987958,78371346;105986065,23188296;115584958,8249809;211002918,24526167;102840308,65864325;152480441,94889647;54705387,067589566;-13,122440641389217;-13,378806784865262;-39173,27071536878;-39,18309178730327;-65,95739753323164;-7860,982490423114;15656,156277003409;37;-1555773,3567156831;-197359246,4192943;-599,2111669665079;-2645,5334497285485;-62,507052710796714;-39783665,405535884;78790091,28030358;2195671283,757769;2012046690,020607;121057178149,74876;3683764710,4620404;5001143381,320253;26789960843,061886;47146115923,89722;125;700960023539,3053;7972062201057,4;13678092838,882648;28931155438,62158;4453042649,549399;1744016903104,752;3125322058032,436;1,6550607516839082;0,9692034368817614;26,823380754465273;1,224878028029209;2,246683385896018;6,5838412713912335;10,129021862731694;123;32,72842886322701;885,4114297179241;0,943134779194905;1,484821806382078;0,37954884765175223;184,18947280287597;350,82730188237144;modelo_rnnt;;;;;;;;0.001;(180, 90);0.01;200
653;653;6,562697267532348;0,46986045955771455;0,01962723731994629;0,0008300476400610001;;;;;-1,4256128471016272;-0,998957688528753;-1,066012602943248;-1,5618270093974722;-1,2368620817890434;-1,2578544459520287;0,2120441951906759;125;-0,5405252565995529;-0,20891697693415878;-0,23504116140978937;-0,5649687073520617;-0,20556218174295715;-0,351002856807704;0,16522023317034712;399649613,1494451;318430708,103421;310186538,99542874;346142651,3088485;365621043,33505523;348006110,9784397;32514101,92686487;101;226987958,78371346;105986065,23188296;115584958,8249809;211002918,24526167;102840308,65864325;152480441,94889647;54705387,067589566;-13,122440641389217;-13,378806784865262;-39173,27071536878;-39,18309178730327;-65,95739753323164;-7860,982490423114;15656,156277003409;37;-1555773,3567156831;-197359246,4192943;-599,2111669665079;-2645,5334497285485;-62,507052710796714;-39783665,405535884;78790091,28030358;2195671283,757769;2012046690,020607;121057178149,74876;3683764710,4620404;5001143381,320253;26789960843,061886;47146115923,89722;125;700960023539,3053;7972062201057,4;13678092838,882648;28931155438,62158;4453042649,549399;1744016903104,752;3125322058032,436;1,6550607516839082;0,9692034368817614;26,823380754465273;1,224878028029209;2,246683385896018;6,5838412713912335;10,129021862731694;123;32,72842886322701;885,4114297179241;0,943134779194905;1,484821806382078;0,37954884765175223;184,18947280287597;350,82730188237144;modelo_rnnt;;;;;;;;0.001;(180, 90);0.01;500
654;654;14,711960458755494;0,23490292201121385;0,0196866512298584;0,0006630898859283694;;;;;-0,5254611576524262;-0,5093648464493867;-0,523431127747326;-0,5334317941518982;-0,5277358037370306;-0,5238849459476136;0,007993686259613577;19;-0,5086126078642224;-0,5256797009079541;-0,5106426377693225;-0,5039848382861756;-0,5092847895143802;-0,5116409148684109;0,007367788667696898;251196351,47288746;239197159,66882128;255500000,00000072;259000000,00000063;247428782,7781788;250464458,7839778;6854417,032240745;136;241196351,47288752;249697159,66882116;240348821,07950857;244595104,07627094;242928782,7781785;243753243,81513333;3311990,126468822;-0,10106374527231132;-0,032668734285287604;-0,14483662570043188;-0,08099119733403426;-0,08842985141492443;-0,0895980308013979;0,03605316075458909;9;-0,08740900677815056;-0,08689418429513163;-0,08432204693178025;-0,08570956894590154;-0,0874296016993934;-0,08635288173007147;0,0011921305123755864;613082153,7267277;539209015,0550271;654427956,4356298;604200787,7463495;637632206,9836245;609710423,9894717;39475199,779963546;151;586025358,0624672;591610087,9554561;581370051,0721959;585981516,9162333;582701922,7527828;585537787,351827;3541739,9527831683;0,669888299814751;0,7020466425456575;0,644749773103427;0,6926720657702065;0,6828999244259281;0,678451341131994;0,019939300466894558;136;0,6393863053116374;0,6482347564246825;0,6404878926977469;0,642117520231466;0,6398468052447553;0,6420146559820575;0,0032446584030491918;modelo_rnnt;;;;;;;;0.001;(180, 90);0.1;200
655;655;14,271326875686645;0,4111732598613172;0,01996622085571289;0,0007688539639129139;;;;;-0,5254611576524262;-0,5093648464493867;-0,523431127747326;-0,5334317941518982;-0,5277358037370306;-0,5238849459476136;0,007993686259613577;19;-0,5086126078642224;-0,5256797009079541;-0,5106426377693225;-0,5039848382861756;-0,5092847895143802;-0,5116409148684109;0,007367788667696898;251196351,47288746;239197159,66882128;255500000,00000072;259000000,00000063;247428782,7781788;250464458,7839778;6854417,032240745;136;241196351,47288752;249697159,66882116;240348821,07950857;244595104,07627094;242928782,7781785;243753243,81513333;3311990,126468822;-0,10106374527231132;-0,032668734285287604;-0,14483662570043188;-0,08099119733403426;-0,08842985141492443;-0,0895980308013979;0,03605316075458909;9;-0,08740900677815056;-0,08689418429513163;-0,08432204693178025;-0,08570956894590154;-0,0874296016993934;-0,08635288173007147;0,0011921305123755864;613082153,7267277;539209015,0550271;654427956,4356298;604200787,7463495;637632206,9836245;609710423,9894717;39475199,779963546;151;586025358,0624672;591610087,9554561;581370051,0721959;585981516,9162333;582701922,7527828;585537787,351827;3541739,9527831683;0,669888299814751;0,7020466425456575;0,644749773103427;0,6926720657702065;0,6828999244259281;0,678451341131994;0,019939300466894558;136;0,6393863053116374;0,6482347564246825;0,6404878926977469;0,642117520231466;0,6398468052447553;0,6420146559820575;0,0032446584030491918;modelo_rnnt;;;;;;;;0.001;(180, 90);0.1;500
656;656;9,50001335144043;0,7340959062509319;0,016687393188476562;0,000547006069109914;;;;;-1,0295296175817992;-1,1666778068794432;-1,0169529147852785;-1,4651092120493328;-1,3089518841978567;-1,197444287098742;0,17076153213372725;104;-0,02562069436820913;-0,028734908555716032;-0,027434071155148843;-0,03486003880386157;-0,025641684721879443;-0,028458279520963005;0,0034086109803556012;403028307,68924373;346983278,8324268;336988837,1722697;426669241,47442204;371864343,540187;377106801,7417098;33682995,66399174;59;12726936,291964173;15102960,35045898;14209604,901946187;17072048,24963689;13448875,730492413;14512085,104899729;1504075,1038135635;-9,524447271013706;-1033745,5633216595;-295158,83545454574;-33287,574363652224;-36,293969549173696;-272447,5583113355;396413,5042351708;93;0,9858983322401251;0,9876177032174873;0,9431356077411623;0,9754110732379514;0,9884322696760884;0,976098997222563;0,017134033089193763;1895448946,2988384;539490336424,20306;332291105003,2007;106027325478,62993;3732409868,8806496;196687325144,2426;209426359160,2793;66;66735233,62013212;63145519,84363267;133135450,601549;88185437,04921633;60099374,68569986;82260203,160046;27279652,91218693;1,3786520833263372;50,082923826628225;98,53352187681311;38,41104845461547;1,9660658842569576;38,07444242512802;35,916606472664505;63;0,04595200840047276;0,047137372838870886;0,05453828114106585;0,056040674957825935;0,044064014074112146;0,049546470282469515;0,004814023323663041;modelo_rnnt;;;;;;;;0.004;(45, 25);0.001;200
