;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_xgb__learning_rate;param_xgb__max_depth;param_xgb__reg_alpha
347;347;1,2165743827819824;0,008153945485555923;0,008076906204223633;0,0003302624209402275;;;;;-0,1439313918779277;-0,1211559741170749;-0,12958854734063507;-0,14205747477357278;-0,13107108228810205;-0,1335608940794625;0,008433265663105979;16;-0,061383751356883565;-0,06294169381791903;-0,06044790797840349;-0,06073319623314788;-0,059664426363545076;-0,061034195149979806;0,0011019383134962394;77991225,32705346;48412763,18362969;71662064,43915576;59075503,03119832;58019439,37619142;63032199,071445726;10514353,53957628;60;29406070,86903912;31586307,156936616;31179859,51910892;29522064,652373552;29130883,9569512;30165037,23088188;1010820,3745962019;0,7126106415943539;0,7379524667098338;0,7236897973387453;0,7032907062132583;0,7413787621275147;0,7237844747967414;0,01452686479964932;19;0,9626880965559064;0,9581937526624599;0,9609924161863849;0,9634112074552852;0,9613631647824193;0,9613297275284912;0,0017959376632907483;313218773,319431;271623079,3399542;321505603,676556;316545237,16434824;310815104,77789915;306741559,65563774;17921745,53406554;88;108553454,45866887;116027926,50488882;110267629,07768455;107572465,80939634;109836490,6523115;110451593,30059001;2946183,71057715;0,21925980264680378;0,18252227163393137;0,2009313920998629;0,20494030547468442;0,19492941722705046;0,2005166378164666;0,012050405244215731;71;0,0832456278578098;0,0879692624208045;0,08405488984154282;0,08344414191135448;0,08291980632629639;0,08432674567156159;0,0018584465182957916;modelo_gbtt;6;4;5;150;;;
348;348;0,808378791809082;0,015539674428059414;0,009448766708374023;0,0040757428612399164;;;;;-0,15107312788243554;-0,11787042561550365;-0,13535056835270254;-0,14343714815898068;-0,12772152527156067;-0,13509055905623663;0,011627650798031611;37;-0,07559735098889853;-0,07618726158266398;-0,0742943418114006;-0,07472734458593955;-0,0738719599256914;-0,07493565177891881;0,0008474058844528129;76933911,74368493;51746173,74593189;72686060,09598552;57701486,724205256;58437248,67753819;63500976,19746916;9615199,621774301;30;37414607,34329933;37269893,877006784;36550449,46588954;36219414,311293274;36257064,03745751;36742285,80698929;505177,6859956019;0,7199736938878488;0,7338374042219503;0,7181466116593553;0,6996903119775767;0,7451126731231525;0,7233521389739768;0,015374362402445352;25;0,9467021459021221;0,9408927907705136;0,9407426471130902;0,9427457793755541;0,9426627908236261;0,9427492307969813;0,0021496869196272867;309180331,6781761;273747487,68834496;324714525,3533481;318459991,9909863;308563210,42699003;306933109,4275691;17652424,769912828;82;129740273,10295328;137962852,62441534;135907879,0529643;134564604,25839117;133802476,21504173;134395617,05075318;2722671,702610627;0,21982052659189458;0,18368261600475547;0,20259729124136433;0,2066963532785255;0,19273045402111477;0,2011054482275309;0,012307994017482456;56;0,10062213528289313;0,10349012900312018;0,10096076653406667;0,1014106950339406;0,10016681276898914;0,10133010772460196;0,0011543898202147627;modelo_gbtt;6;4;6;100;;;
349;349;0,9693008422851562;0,008028783319663854;0,007738733291625976;0,00019715441101478474;;;;;-0,15246416681231167;-0,11715327302505152;-0,13257376591665349;-0,13876440202787244;-0,12616982358463602;-0,13342508627330502;0,01190907527824922;12;-0,0686762308758393;-0,07089339161642094;-0,06897803906989886;-0,06841211681295079;-0,06808471926530224;-0,06900889952808242;0,0009872375598879298;75098369,30413559;51839874,14752808;73413815,66184676;58806617,4241381;57323829,36947763;63296501,181425236;9259916,967258414;50;33612614,29263902;34871989,57583761;34191597,16707212;33814419,099610284;33037797,547192097;33905683,53647022;610399,6781424897;0,7150888647714471;0,7376564124172658;0,7219048240992045;0,7028510104204837;0,7440821142388245;0,7243166451894452;0,014969071079281948;15;0,9553758373848308;0,9481929972546965;0,9514521031037241;0,9531589823706338;0,9516717447967078;0,9519703329821185;0,002351013820235712;311865371,3094098;271776472,271537;322542400,4646399;316779695,7501977;309186371,6165628;306430062,28246945;17914985,239303406;91;118714832,95475328;129162419,57756948;123015184,40867133;121713918,85204166;122841874,1398091;123089645,98656897;3405205,682897942;0,21969824916496045;0,18268932264768062;0,20176103559873268;0,20451272559605263;0,19363536462872996;0,20045933952723125;0,012252347763992637;78;0,09238724721143796;0,09747357490258167;0,09323458248828971;0,09330956465112125;0,0924098210927531;0,09376295806923673;0,001896153141042519;modelo_gbtt;6;4;6;120;;;
350;350;1,2264182567596436;0,007582120768841803;0,00775752067565918;0,0005966403405706082;;;;;-0,1439313918779277;-0,1211559741170749;-0,12958854734063507;-0,14205747477357278;-0,13107108228810205;-0,1335608940794625;0,008433265663105979;16;-0,061383751356883565;-0,06294169381791903;-0,06044790797840349;-0,06073319623314788;-0,059664426363545076;-0,061034195149979806;0,0011019383134962394;77991225,32705346;48412763,18362969;71662064,43915576;59075503,03119832;58019439,37619142;63032199,071445726;10514353,53957628;60;29406070,86903912;31586307,156936616;31179859,51910892;29522064,652373552;29130883,9569512;30165037,23088188;1010820,3745962019;0,7126106415943539;0,7379524667098338;0,7236897973387453;0,7032907062132583;0,7413787621275147;0,7237844747967414;0,01452686479964932;19;0,9626880965559064;0,9581937526624599;0,9609924161863849;0,9634112074552852;0,9613631647824193;0,9613297275284912;0,0017959376632907483;313218773,319431;271623079,3399542;321505603,676556;316545237,16434824;310815104,77789915;306741559,65563774;17921745,53406554;88;108553454,45866887;116027926,50488882;110267629,07768455;107572465,80939634;109836490,6523115;110451593,30059001;2946183,71057715;0,21925980264680378;0,18252227163393137;0,2009313920998629;0,20494030547468442;0,19492941722705046;0,2005166378164666;0,012050405244215731;71;0,0832456278578098;0,0879692624208045;0,08405488984154282;0,08344414191135448;0,08291980632629639;0,08432674567156159;0,0018584465182957916;modelo_gbtt;6;4;6;150;;;
351;351;0,9435267448425293;0,012397586523185799;0,008438205718994141;0,001369366000495219;;;;;-0,13746011717212347;-0,1241550776532403;-0,1271557831399459;-0,14465563616783683;-0,1283804534582611;-0,1323614135182815;0,007582021741880333;8;-0,04779301589100449;-0,051277156319361694;-0,0500830921963793;-0,0460263804732044;-0,0498195536397521;-0,048999839703940395;0,0018616885549485019;68615459,30881563;54204191,39283111;67089348,86403626;59898870,373229384;58503862,595897496;61662346,50696198;5413096,685190927;82;23128240,760881156;24862968,457194448;24757447,83178553;23467447,920817435;24557315,465744972;24154684,087284707;714560,3344830896;0,7435633504010952;0,7284610554471691;0,7136556890414583;0,6789118056105252;0,748077575218624;0,7225338951437743;0,02494617424893073;33;0,9772739492959369;0,9735692395254693;0,9750403347585569;0,9795762079489668;0,9768052756167127;0,9764530014291285;0,0020427521292587752;295871061,6088889;276498445,02011615;327291228,0748659;329292908,0160349;306763325,4215657;307143393,62829435;19813424,82608467;79;84719216,68447243;92256456,11364657;88204936,0990171;80370241,79286215;85102140,51881362;86130598,24176237;3951213,530527127;0,21131176268694007;0,18166724349380195;0,20188599430071466;0,20610508745445585;0,19595689867268123;0,19938539732171873;0,010191496353453634;96;0,06602697529507671;0,0704442723483079;0,06764049758128256;0,06421970660802534;0,0672515330908579;0,06711659698471009;0,0020467218762878036;modelo_gbtt;7;2;4;100;;;
352;352;1,125238800048828;0,008844079984111486;0,008176422119140625;0,0009644515552327583;;;;;-0,139997383274018;-0,1290699970673348;-0,12300970675904388;-0,14232724184003587;-0,126693179328079;-0,1322195016537023;0,007588699411124099;7;-0,04108273813813845;-0,04390709917954183;-0,04243538870581176;-0,039454141144133814;-0,04386255847377285;-0,042148385128279744;0,0017034312771418536;69642739,98546842;56448602,88105935;66525370,534713715;59680169,675527304;58357686,11655927;62130913,838665605;5064994,25326807;74;20338592,680477113;21931402,619778186;21158487,264026523;20543723,78127238;21349033,907659873;21064248,050642814;572618,9468961741;0,7423621514744569;0,7267496681695365;0,7077926202556976;0,6798498604684335;0,7457160249241297;0,7204940650584508;0,02435886327429842;42;0,9832408602637251;0,9797019971991534;0,9812372729395934;0,9840090549752263;0,9817033014984714;0,9819784973752338;0,0015181780999210183;296563210,69032764;277368398,82578033;330624989,903069;328811543,7746634;308197789,2130413;308313186,48137635;20068155,641818248;67;72752145,76687226;80847871,83346815;76475353,29999165;71115480,71007478;75584412,44860806;75355052,81180298;3353441,1138977804;0,21157891694452294;0,18307328766049696;0,20408149045913035;0,2044643468883099;0,19684920962546731;0,2000094503155855;0,009665411519242245;87;0,057527794772269616;0,06185038469885186;0,05832799593582128;0,05642782365865111;0,06023829724365914;0,0588744592618506;0,0019398113019699365;modelo_gbtt;7;2;4;120;;;
353;353;1,3903741359710693;0,013372040788786016;0,008111333847045899;0,00028224508990030387;;;;;-0,1421019788462612;-0,12675339944322062;-0,13001172231942526;-0,13947637033966842;-0,12910892634125837;-0,13349047945796677;0,006110267055224621;15;-0,03327461140433208;-0,03615837749974915;-0,034306843946735555;-0,03213578956134988;-0,036567872608603835;-0,0344886990041541;0,0016825012311484718;73624206,12121156;57168002,30341548;68319524,54812637;60613656,83627209;59538318,870532244;63852741,73591155;6151834,228153946;26;17004766,64242217;18600789,70688212;17551251,435721755;16393062,738796026;18094984,951616734;17528971,09508776;779068,8465133461;0,7400165850757624;0,723077773695435;0,7092213180266078;0,6780676920775834;0,7429924033473447;0,7186751544445468;0,023683366883774787;51;0,9887191211831983;0,9857488412272735;0,9866126253904174;0,9882191613342519;0,9869771860546936;0,987255387037967;0,0010799626979177193;297910125,8381483;279225795,9982542;329815732,47262293;329725465,42683107;309843937,7295195;309304211,4930752;19352403,86165281;58;59688602,79285537;67743405,90182336;64598319,41695107;61040093,35823259;63767338,887369215;63367552,07144632;2820441,325676936;0,21209827385578414;0,18390390860338598;0,2045912270751961;0,20459215412567927;0,19726670852184106;0,20049045443637734;0,009527725737461948;77;0,04757336846057799;0,05150529989175145;0,04889974020374807;0,047066964251738966;0,05067027173974518;0,04914312890951233;0,0017173154974310016;modelo_gbtt;7;2;4;150;;;
354;354;0,9385964393615722;0,007041794285381817;0,007699394226074218;0,00020462113116444532;;;;;-0,14711490450126874;-0,1110532778949036;-0,1423369008837465;-0,15304500913820185;-0,13063330136436058;-0,13683667875649624;0,014844999108999331;52;-0,04888526081341027;-0,0525658985923485;-0,048272694718393794;-0,0506056632924885;-0,05219552567699104;-0,05050500861872642;0,0017159286158494236;73359819,35987173;53608959,73289737;64682360,674036324;64804038,32770017;62052232,843301;63701482,18756132;6325191,893988032;29;24648341,76560156;26816555,39280179;23803697,762654066;25746842,726466596;26206079,536702856;25444303,436845373;1084439,969660171;0,7383220636750685;0,7277459615612742;0,7054618945799793;0,6970697860644569;0,7583112572033851;0,7253821926168329;0,022161956591582297;12;0,9745588575087774;0,9724526049233866;0,9743325905349691;0,9755647142087573;0,9733367254197726;0,9740490985191327;0,001067106377373244;298879409,1711022;276862282,9664698;331940948,50467885;319846427,46944153;300468005,6992953;305599414,76219755;18942894,968546204;96;89637193,63425384;94185100,85407726;89446742,91733183;87909497,24637356;91243643,32200103;90484435,59480752;2130551,6780891106;0,21348014371481824;0,18270750064861094;0,2079266865606678;0,20477691705886095;0,19376675199716267;0,20053159999602413;0,010989417570501763;70;0,06932553326379717;0,07171542449699339;0,06657312597281903;0,070059548200666;0,07117225762010676;0,06976917791087647;0,0018029083123254387;modelo_gbtt;7;2;5;100;;;
355;355;1,1452154636383056;0,02300867357662395;0,0077784061431884766;0,00028823995697136503;;;;;-0,14759622045292353;-0,11804923797632405;-0,14063179735968667;-0,1445660860554483;-0,1285134392340055;-0,1358713562156776;0,01102269848177568;47;-0,04277910901938675;-0,04563634048177967;-0,041058072857376615;-0,045403978180136306;-0,0479646989971485;-0,044568439907165566;0,0024040587970910812;73229113,0870972;56020273,53818929;64780403,840981126;65596020,79457183;58916224,76237056;63708407,20464201;5956987,731843762;28;21607060,185060263;23300183,828741044;19645083,29663843;23109615,193951994;23850584,733852983;22302505,447648942;1522424,0127499516;0,7342747410404312;0,7283029111078738;0,70075510600093;0,6982439903068112;0,7538220560947033;0,72307976091015;0,02103760114460302;28;0,9798561087120755;0,979230468368988;0,9809543139238406;0,9809301458676949;0,9791211008677009;0,98001842754806;0,0007949258891762337;301181895,6561569;276578949,6770533;334582683,87395644;319225938,56012374;303245659,41070455;306963025,43559897;19409569,299404915;81;79761191,03581455;81781541,03696221;77049854,40135215;77660605,17000355;80742031,77401271;79399044,68362904;1797326,9098226367;0,21427298190422686;0,18466746866382708;0,20920576633296742;0,20445311384639162;0,19466361034198862;0,2014525882178803;0,010595356324803242;52;0,06115244543435849;0,0625699781124124;0,05805796983430265;0,06328964447911696;0,06426516878776053;0,0618670413295902;0,0021581755302575614;modelo_gbtt;7;2;5;120;;;
356;356;1,406361961364746;0,008265580126750861;0,008765029907226562;0,0008197664187425155;;;;;-0,15472390686229076;-0,1188136417245289;-0,1438008486435738;-0,13837479875842895;-0,12888204527914837;-0,13691904825359416;0,01231982579917019;53;-0,034510613284638225;-0,0373852961340706;-0,0341575153387943;-0,03751520931885288;-0,03994509828173065;-0,03670274647161733;0,0021411429008520236;74724907,77446172;55318240,40468639;62769742,93748677;58257231,25122282;57799822,00583348;61773988,87473824;6907330,906996217;80;17338292,16219932;18763331,548522294;17014959,209496945;19083401,3642956;20673421,865947545;18574681,23009234;1316091,796411859;0,7304161390934125;0,7279481307931691;0,7005392807946228;0,699125767063628;0,7518621887181934;0,7219783012926052;0,019908554037313977;37;0,9862705461682898;0,9861196855875541;0,9860591598573575;0,9858572511162296;0,9848382890453844;0,985828986354963;0,0005127847520577334;303360748,6205708;276759468,2748627;334703318,11469567;318759184,06156266;304450363,36558574;307606616,4874555;19173663,620355554;72;65848604,63534211;66856184,89538987;65920119,37339876;66879651,28719974;68804997,2878536;66861911,49583681;1066742,0573596766;0,21547472109710464;0,18497909542601867;0,20984557610317603;0,20215047571805175;0,19580489866660436;0,20165095340219108;0,010682931445887086;50;0,05057227374692914;0,052166414197424175;0,04965800876524343;0,0536379991479766;0,055153481614716386;0,052237635494457944;0,001994800904575877;modelo_gbtt;7;2;5;150;;;
357;357;0,9399758338928222;0,019215523726533033;0,007848310470581054;0,0004991006358956395;;;;;-0,14199817922366798;-0,11217665801540555;-0,12909131332490453;-0,15989745881787165;-0,127958368519403;-0,13422439558025054;0,01594523282008297;29;-0,05119612456927314;-0,05070636909129078;-0,04831785503323616;-0,04846709561020468;-0,05332632714013208;-0,050402754288827366;0,0018634632270666128;72921188,54392952;50374841,2890957;66844642,64170548;60884463,08406074;55796434,16012731;61364313,94378376;7944751,7836836465;84;25253394,451001823;25783996,88193555;23641244,482493192;24648480,77532077;26977832,366977602;25260989,791545786;1115337,1414748207;0,7358897172158949;0,7191671196672629;0,7072203446181737;0,6953543445370702;0,7691841379619392;0,7253631328000683;0,025687227128005388;13;0,976576051895164;0,9751879261040421;0,9731825302518071;0,9766537377899444;0,9745610231991494;0,9752322538480215;0,0013023280802008578;300265266,79896957;281190476,43102;330948588,9825991;320750766,56054276;293631638,54104817;305357347,4628359;18107060,41694638;97;86010207,33663027;89386816,72993724;91428671,89930916;85928209,88785595;89124210,40284973;88375623,25131646;2120802,944299717;0,21021973766590113;0,17715843791849034;0,2057417315163006;0,20261062039838126;0,18802653261495098;0,19675141202280486;0,012300895235274306;107;0,06849357110495644;0,07033872637337873;0,06768027278040853;0,06693610679894368;0,07188408139508722;0,06906655169055492;0,001808080388916465;modelo_gbtt;7;2;6;100;;;
358;358;1,126181173324585;0,02878282582900257;0,008017921447753906;0,000536613703841768;;;;;-0,14931387635476057;-0,11277008796576737;-0,12924981625427456;-0,15066877715914018;-0,12589501977356576;-0,13357951550150168;0,01449443355218051;19;-0,04378274636412627;-0,04508503671796049;-0,04090771996369469;-0,042716026821057795;-0,04630735392371754;-0,04375977675811136;0,0018692582950665458;72817012,25377092;49813999,66500154;63990050,82632008;62840623,930744186;54298096,44795671;60751956,6247587;8021278,7775971005;87;22327118,229575634;23947022,36853008;20618328,240514353;21874812,967049554;23915934,64320585;22536643,289775096;1269130,9261529665;0,7370306491503178;0,7206746164648014;0,7067852451257597;0,6975489081925204;0,7667162757823098;0,7257511389431418;0,024438542570465023;11;0,9808880410022659;0,979185064771357;0,9815145376820609;0,9816705363400317;0,9810385804976309;0,9808593520586693;0,0008858297746972787;299616005,7966168;280434752,71689594;331194408,83763707;319593388,75599957;295197206,31142294;305207152,48371446;18041247,300241686;98;77691328,61775607;81870882,22073254;75908195,92245664;76138087,47966294;76945158,56113836;77710730,56034932;2173277,5312313507;0,20992512309516112;0,17649025527031478;0,20517527403850147;0,20100425376492165;0,18899998334624807;0,19631897790302943;0,012101726328899531;108;0,060865062920888835;0,0635747211948196;0,05780673289583172;0,06017001338975841;0,06360678731429853;0,06120466354311942;0,0021963212010401717;modelo_gbtt;7;2;6;120;;;
359;359;1,3816155910491943;0,018580369723564968;0,00823969841003418;0,00028940022207237133;;;;;-0,1556347592572962;-0,11121598010970857;-0,13199649295008342;-0,1438365701782196;-0,1280540547765856;-0,13414757145437867;0,014987941164693507;28;-0,03572342067321088;-0,03717873253009785;-0,033969470935263146;-0,035920224778475784;-0,03876302722390257;-0,036310975228190046;0,0015966283442001043;73636414,5251883;47681932,672205925;59305496,74932286;59398140,53303389;56142533,7250091;59232903,64095201;8372204,193883244;108;18022871,212215394;19544372,40815091;17532478,9920336;18058450,78151542;20053825,991889417;18642399,877160948;975952,3357453751;0,7354909424742626;0,7213455205938981;0,703577278987455;0,6964234606631742;0,7629877033050759;0,7239649812047732;0,023818799099201083;18;0,9863683479388347;0,9849041688751383;0,9872779004645511;0,9861891177875081;0,9858041532009064;0,9861087376533877;0,0007726005145617109;300491863,5059342;280097765,89879596;333001224,85313964;320187454,4000936;297546922,31567043;306265046,19472677;18453826,594535854;94;65613649,17881889;69722098,93409778;62972785,79380434;66090311,010702014;66577353,4824752;66195239,679979645;2159546,884956169;0,21143868031298937;0,1777478587022092;0,206126018932626;0,20112421009658116;0,19268548842922592;0,19782445129472634;0,011786688887195279;106;0,05118963468030709;0,05387965059314309;0,048942037989530285;0,051146448386506824;0,054445714670875375;0,051920697264072536;0,0020109468391652768;modelo_gbtt;7;2;6;150;;;
360;360;0,934450340270996;0,01384177321988655;0,007869863510131836;0,00020120791274412997;;;;;-0,14960863887195153;-0,11856878048282482;-0,12290381730437616;-0,14333000421001785;-0,12413365628304263;-0,1317089794304426;0,012353357877810596;1;-0,0519319512891645;-0,053663352860789715;-0,04835415338273208;-0,05170465115078571;-0,05197168291836718;-0,05152515832036784;0,001733449198531793;68982791,99149182;49235495,5179427;65721571,52403733;57949567,57719358;56650702,03789443;59708025,72971197;6989954,42757999;99;25423114,716627672;26427220,627827153;23566806,866155535;26190168,649881005;26504803,747993425;25622422,921696957;1096714,330232528;0,7291689420640209;0,7294285296311256;0,703577651410872;0,6925522925222591;0,7583515734218877;0,7226157978100332;0,022946320147528787;30;0,9731588574535156;0,9701473695472296;0,9729950806247485;0,9734033783822021;0,9715879335520833;0,9722585239119559;0,001230485450358285;304061669,72589266;276005433,21879715;333001015,66287833;322222481,52549183;300442944,04593223;307146708,83579844;19595719,325514093;76;92070488,0381108;98046758,64659429;91747651,02769026;91714989,84180933;94188371,14591898;93553651,74002472;2426230,372971969;0,21163562722347265;0,1820144642196988;0,20261739612196944;0,2024601098933691;0,19271137920184156;0,1982877953320703;0,010101841320767342;103;0,07197846435301387;0,07348758294120163;0,06770701282186142;0,07207211252081767;0,07235433136701469;0,07151990080078185;0,0019809785678076923;modelo_gbtt;7;3;4;100;;;
361;361;1,133198356628418;0,015716083964774558;0,008392524719238282;0,0010208897853981502;;;;;-0,14602909497713412;-0,12052510818312534;-0,12826636276817815;-0,13883175094741596;-0,12522337048426913;-0,13177513747202454;0,009324927966304396;4;-0,04510218743609329;-0,04730392088491797;-0,04307161739576948;-0,04877525655918724;-0,045985858340200636;-0,046047768123233725;0,0019376553738299936;70140407,98369056;51221690,59846747;64991822,39128278;55649685,62252718;55200302,26994488;59440781,773182586;7002907,812724093;105;22573699,288269848;23676623,3323797;21643344,91236478;23895462,44275713;23309662,757350028;23019758,546624295;821688,0754159003;0,7268158063430687;0,7276414089571391;0,7011076840414396;0,6914078933842575;0,7570437043276143;0,7208032994107039;0,023014274225167507;38;0,9780009584105116;0,9770435511845226;0,9789048652266166;0,9782066423554633;0,9767014465300049;0,9777714927414237;0,0008001800641001227;305379744,04863316;276915439,0083459;334385518,81330764;322821621,8211487;301254887,6723922;308151442,2727655;19669131,22765337;68;83353113,42808835;85979376,58559123;81089507,68332098;83021228,9564712;85292403,85146321;83747126,10098699;1738731,3683758725;0,21177415143427183;0,18360169776027926;0,20191482709102246;0,20155130590237946;0,19358605598456485;0,19848560763450357;0,009415729687957631;100;0,06465931353266353;0,0657427779319758;0,060560598798584296;0,06601040805918083;0,06495722964061902;0,0643860655926047;0,001975562999206439;modelo_gbtt;7;3;4;120;;;
362;362;1,3983372688293456;0,01737332539131158;0,00815887451171875;0,00023789698766608672;;;;;-0,1490873573832534;-0,12289919248756931;-0,12765935692510233;-0,1390175540877312;-0,1246042477999616;-0,13265354173672356;0,009954409013049484;9;-0,039036011574641094;-0,039213794979454875;-0,036340150923464876;-0,03971052219047522;-0,03908865193202615;-0,038677826320012446;0,0011929395445301526;72072555,93770218;51501126,40818575;66459457,48587376;52791599,11984782;55615378,31985347;59688023,454292595;8128977,228557458;102;19875288,972334564;19814893,82923749;17841280,80812958;19791035,277889907;19676742,409722954;19399848,2594629;781938,2137528674;0,7250809035136347;0,7279363577065907;0,6999987596098872;0,6911229390972942;0,7551773229320893;0,7198632565718992;0,02262779782712555;44;0,9833378621243658;0,9847162886351778;0,9844891758634078;0,9842487283399424;0,9836382027154675;0,9840860515356722;0,0005189465731272862;306347892,4659104;276765456,6144037;335005248,65066886;322970634,3478959;302409788,46497315;308699804,10877043;19801673,380433444;63;72541295,60135053;70154632,19406815;69532996,95856571;70580526,84579243;71476187,50056005;70857127,82006738;1052899,49619353;0,21255578860555202;0,18480986459405566;0,20225641404144395;0,20030910436461286;0,1940454135019182;0,19879531702151654;0,009184506366297333;97;0,05579372537626955;0,05477770257251472;0,052327670684188275;0,056220763598239916;0,055705242597456524;0,0549650209657338;0,0014001623699565339;modelo_gbtt;7;3;4;150;;;
363;363;0,9326723575592041;0,0048621611480703575;0,007500267028808594;0,000170460353964206;;;;;-0,14960863887195153;-0,11856878048282482;-0,12290381730437616;-0,14333000421001785;-0,12413365628304263;-0,1317089794304426;0,012353357877810596;1;-0,0519319512891645;-0,053663352860789715;-0,04835415338273208;-0,05170465115078571;-0,05197168291836718;-0,05152515832036784;0,001733449198531793;68982791,99149182;49235495,5179427;65721571,52403733;57949567,57719358;56650702,03789443;59708025,72971197;6989954,42757999;99;25423114,716627672;26427220,627827153;23566806,866155535;26190168,649881005;26504803,747993425;25622422,921696957;1096714,330232528;0,7291689420640209;0,7294285296311256;0,703577651410872;0,6925522925222591;0,7583515734218877;0,7226157978100332;0,022946320147528787;30;0,9731588574535156;0,9701473695472296;0,9729950806247485;0,9734033783822021;0,9715879335520833;0,9722585239119559;0,001230485450358285;304061669,72589266;276005433,21879715;333001015,66287833;322222481,52549183;300442944,04593223;307146708,83579844;19595719,325514093;76;92070488,0381108;98046758,64659429;91747651,02769026;91714989,84180933;94188371,14591898;93553651,74002472;2426230,372971969;0,21163562722347265;0,1820144642196988;0,20261739612196944;0,2024601098933691;0,19271137920184156;0,1982877953320703;0,010101841320767342;103;0,07197846435301387;0,07348758294120163;0,06770701282186142;0,07207211252081767;0,07235433136701469;0,07151990080078185;0,0019809785678076923;modelo_gbtt;7;3;5;100;;;
364;364;1,1147281646728515;0,016235082207352036;0,007665014266967774;0,0003425333962310743;;;;;-0,14602909497713412;-0,12052510818312534;-0,12826636276817815;-0,13883175094741596;-0,12522337048426913;-0,13177513747202454;0,009324927966304396;4;-0,04510218743609329;-0,04730392088491797;-0,04307161739576948;-0,04877525655918724;-0,045985858340200636;-0,046047768123233725;0,0019376553738299936;70140407,98369056;51221690,59846747;64991822,39128278;55649685,62252718;55200302,26994488;59440781,773182586;7002907,812724093;105;22573699,288269848;23676623,3323797;21643344,91236478;23895462,44275713;23309662,757350028;23019758,546624295;821688,0754159003;0,7268158063430687;0,7276414089571391;0,7011076840414396;0,6914078933842575;0,7570437043276143;0,7208032994107039;0,023014274225167507;38;0,9780009584105116;0,9770435511845226;0,9789048652266166;0,9782066423554633;0,9767014465300049;0,9777714927414237;0,0008001800641001227;305379744,04863316;276915439,0083459;334385518,81330764;322821621,8211487;301254887,6723922;308151442,2727655;19669131,22765337;68;83353113,42808835;85979376,58559123;81089507,68332098;83021228,9564712;85292403,85146321;83747126,10098699;1738731,3683758725;0,21177415143427183;0,18360169776027926;0,20191482709102246;0,20155130590237946;0,19358605598456485;0,19848560763450357;0,009415729687957631;100;0,06465931353266353;0,0657427779319758;0,060560598798584296;0,06601040805918083;0,06495722964061902;0,0643860655926047;0,001975562999206439;modelo_gbtt;7;3;5;120;;;
365;365;1,4077304363250733;0,01786283429202643;0,00791468620300293;0,0001745854196217699;;;;;-0,1490873573832534;-0,12289919248756931;-0,12765935692510233;-0,1390175540877312;-0,1246042477999616;-0,13265354173672356;0,009954409013049484;9;-0,039036011574641094;-0,039213794979454875;-0,036340150923464876;-0,03971052219047522;-0,03908865193202615;-0,038677826320012446;0,0011929395445301526;72072555,93770218;51501126,40818575;66459457,48587376;52791599,11984782;55615378,31985347;59688023,454292595;8128977,228557458;102;19875288,972334564;19814893,82923749;17841280,80812958;19791035,277889907;19676742,409722954;19399848,2594629;781938,2137528674;0,7250809035136347;0,7279363577065907;0,6999987596098872;0,6911229390972942;0,7551773229320893;0,7198632565718992;0,02262779782712555;44;0,9833378621243658;0,9847162886351778;0,9844891758634078;0,9842487283399424;0,9836382027154675;0,9840860515356722;0,0005189465731272862;306347892,4659104;276765456,6144037;335005248,65066886;322970634,3478959;302409788,46497315;308699804,10877043;19801673,380433444;63;72541295,60135053;70154632,19406815;69532996,95856571;70580526,84579243;71476187,50056005;70857127,82006738;1052899,49619353;0,21255578860555202;0,18480986459405566;0,20225641404144395;0,20030910436461286;0,1940454135019182;0,19879531702151654;0,009184506366297333;97;0,05579372537626955;0,05477770257251472;0,052327670684188275;0,056220763598239916;0,055705242597456524;0,0549650209657338;0,0014001623699565339;modelo_gbtt;7;3;5;150;;;
