;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_rnn__alpha;param_rnn__hidden_layer_sizes;param_rnn__learning_rate_init;param_rnn__max_iter
641;641;1,1476543426513672;0,03684765046046153;0,009057283401489258;0,0007129237784196972;;;;;;-1,9134735375191667;-0,9951672029375107;-1,689865731596436;-1,80662627114482;;;156;-0,02399333212328969;-0,023901246258404285;-0,023262981591400944;-0,02600643198493202;-0,02758957743920476;-0,02495071387944634;0,0016090086386355647;;596880948,7292168;352001731,1979628;591887843,7747364;618108126,4360859;;;118;13458113,395385206;14605286,594878435;15376795,764258325;17625809,317182273;15322688,886365235;15277738,791613895;1362974,433170729;;-644,5136911962388;-11,328419295954534;-15442,617977274573;-47,757215503151684;;;129;0,9457840508643065;0,9328242281159244;0,9126329772321266;0,9250528048295681;0,8956165593659889;0,9223821240815828;0,017177086879343297;;12196885234,33075;1476263720,7344863;62948490783,42447;4527603797,043345;;;145;121578441,21498416;141314854,9097051;163995838,00236887;147527994,023717;161514113,96365395;147186248,42288584;15350569,205240332;;2,6469008727508827;1,265568195518117;15,375666688111641;1,5437272615955806;;;145;0,08443011238313357;0,08188680602854824;0,08219469481553181;0,07978921495108254;0,08499046349714261;0,08265825833508775;0,0018772366618369641;modelo_rnnt;;;;;0.004;(95, 50);0.001;500
642;642;0,3216683864593506;0,2071232386262535;0,010200214385986329;0,000811223136239313;;;;;;-1,542822361110268;-0,9748362736249145;-2,0882048552028856;-2,1893015375999756;;;155;-0,9670609326258592;-0,009685972132842835;-0,009349751420305807;-0,81506371958592;-1,1490978385900714;-0,5900516428709999;0,4856620402466628;;550932706,4278966;399243271,7416046;534678427,164714;622183366,3299263;;;117;419739867,76611495;7508242,582560778;6782485,632279336;392220250,0151133;458753788,07711077;257000926,81463584;205099153,13791716;;-127,74747950598095;-23,015598217848456;-2156,9131347324223;-189,1617885650604;;;128;-2,6837647369576083;0,9780209406103244;0,972073047482365;-9,56268536142688;-3,4434037650854155;-2,7479519750754426;3,863931279350043;;5447102858,246293;2060425676,9178038;23530316909,915752;8941504398,871117;;;144;1002164423,6426322;80832504,57554877;92719446,73446696;1751394238,516782;1053786340,3643245;796179390,7667509;636836500,2185903;;1,9740127655363673;1,5299537952082445;6,462338305075668;1,8333477069113082;;;144;0,8304935244466367;0,044201287181482564;0,047342873508173816;0,869865879744538;0,8428137374692161;0,5269434604700094;0,3930824818682036;modelo_rnnt;;;;;0.004;(95, 50);0.004;200
643;643;0,32564969062805177;0,21553666484222833;0,009035253524780273;0,0006148660971434223;;;;;;-1,542822361110268;-0,9748362736249145;-2,0882048552028856;-2,1893015375999756;;;154;-0,9670609326258592;-0,009685972132842835;-0,009349751420305807;-0,81506371958592;-1,1490978385900714;-0,5900516428709999;0,4856620402466628;;550932706,4278966;399243271,7416046;534678427,164714;622183366,3299263;;;114;419739867,76611495;7508242,582560778;6782485,632279336;392220250,0151133;458753788,07711077;257000926,81463584;205099153,13791716;;-127,74747950598095;-23,015598217848456;-2156,9131347324223;-189,1617885650604;;;127;-2,6837647369576083;0,9780209406103244;0,972073047482365;-9,56268536142688;-3,4434037650854155;-2,7479519750754426;3,863931279350043;;5447102858,246293;2060425676,9178038;23530316909,915752;8941504398,871117;;;143;1002164423,6426322;80832504,57554877;92719446,73446696;1751394238,516782;1053786340,3643245;796179390,7667509;636836500,2185903;;1,9740127655363673;1,5299537952082445;6,462338305075668;1,8333477069113082;;;143;0,8304935244466367;0,044201287181482564;0,047342873508173816;0,869865879744538;0,8428137374692161;0,5269434604700094;0,3930824818682036;modelo_rnnt;;;;;0.004;(95, 50);0.004;500
644;644;0,49759788513183595;0,018603679481929935;0,00900583267211914;0,0006360581847010108;;;;;;-1,6107044547939289;-1,043281820546559;-0,8560715062817916;-1,8391214562679696;;;153;-0,007451531605081385;-0,009028509517403194;-0,006827198391851752;-0,0075728014425546775;-0,008693661674522346;-0,00791474052628267;0,0008199307600743369;;641452824,7387657;515868721,432181;427304691,828092;595020920,8594108;;;113;5607770,283435583;6205220,4996647835;5306057,101575017;5271130,359710157;5553368,471024632;5588709,343082035;335394,39565514354;;-15,717947321123319;-14,19525994951278;-73999,06638767298;-301,27428261413564;;;126;0,990483307010703;0,9906234395633446;0,9884012862438932;0,9829840959770098;0,9828405494065873;0,9870665356403074;0,003482318898122432;;1962852586,5294497;1638944759,0561738;137792903605,97916;11273261140,212234;;;142;50937317,23841058;52796272,635920145;59753585,961745754;70294971,41717225;65485683,49174321;59853566,148998395;7349266,250991776;;1,335785065872401;1,163039421030999;31,973851828367415;2,189723855971658;;;142;0,03676339941934536;0,031564146197002776;0,03227444973127627;0,03249071374471351;0,029830531743064524;0,03258464816708049;0,002288824603221182;modelo_rnnt;;;;;0.004;(95, 50);0.01;200
645;645;0,4935119152069092;0,024225047531045412;0,009569835662841798;0,0014824079150273035;;;;;;-1,6107044547939289;-1,043281820546559;-0,8560715062817916;-1,8391214562679696;;;152;-0,007451531605081385;-0,009028509517403194;-0,006827198391851752;-0,0075728014425546775;-0,008693661674522346;-0,00791474052628267;0,0008199307600743369;;641452824,7387657;515868721,432181;427304691,828092;595020920,8594108;;;112;5607770,283435583;6205220,4996647835;5306057,101575017;5271130,359710157;5553368,471024632;5588709,343082035;335394,39565514354;;-15,717947321123319;-14,19525994951278;-73999,06638767298;-301,27428261413564;;;125;0,990483307010703;0,9906234395633446;0,9884012862438932;0,9829840959770098;0,9828405494065873;0,9870665356403074;0,003482318898122432;;1962852586,5294497;1638944759,0561738;137792903605,97916;11273261140,212234;;;141;50937317,23841058;52796272,635920145;59753585,961745754;70294971,41717225;65485683,49174321;59853566,148998395;7349266,250991776;;1,335785065872401;1,163039421030999;31,973851828367415;2,189723855971658;;;141;0,03676339941934536;0,031564146197002776;0,03227444973127627;0,03249071374471351;0,029830531743064524;0,03258464816708049;0,002288824603221182;modelo_rnnt;;;;;0.004;(95, 50);0.01;500
646;646;0,06783885955810547;0,004103853966161062;0,009371805191040038;8,291064278640413e-05;;;;;-19,593723552124924;-19,603660542031214;-19,58852138402097;-19,59585894185971;-19,61722835326749;-19,59979855466086;0,009983121840308196;85;-19,593723552124924;-19,5754896651042;-19,63394809587183;-19,59585894185971;-19,611701978850498;-19,602144446762235;0,019614866504334184;699999998,8340318;719999998,7941756;684999998,8699013;699999998,8386521;699999998,8726249;700999998,8418772;11135528,700975223;19;699999998,8340318;699999998,7941755;699999998,8699013;699999998,8386521;699999998,8726245;699999998,841877;0,028559237739515235;-2,4897495157386755;-2,997063892956451;-3,002013862583799;-2,476480568992421;-1,652909922725013;-2,523643552599272;0,4928519410715575;11;-2,334315454591296;-2,2263573748664958;-2,2867345786698845;-2,3269313487293273;-2,6448209014993065;-2,363831931671262;0,1456234405679102;1057459821,7498678;959769077,9625498;841103699,4122552;944453760,7776369;1056112589,8843112;971779789,9573243;80523659,51071787;93;953446614,5056678;979349531,5451267;1005868887,3199698;982921115,0948552;954405145,0133394;975198258,6957918;19611479,490428906;0,9999999980573407;0,9999999977648157;0,9999999976372721;0,9999999978400057;0,9999999977483568;0,9999999978095582;1,3982363218946176e-10;91;0,9999999977551525;0,9999999977013989;0,9999999979683963;0,9999999977784135;0,9999999979011237;0,9999999978208969;9,858941112934094e-11;modelo_rnnt;;;;;0.004;(95, 50);0.1;200
647;647;0,06754727363586426;0,004388129035200075;0,00914459228515625;0,0002522827926882635;;;;;-19,593723552124924;-19,603660542031214;-19,58852138402097;-19,59585894185971;-19,61722835326749;-19,59979855466086;0,009983121840308196;85;-19,593723552124924;-19,5754896651042;-19,63394809587183;-19,59585894185971;-19,611701978850498;-19,602144446762235;0,019614866504334184;699999998,8340318;719999998,7941756;684999998,8699013;699999998,8386521;699999998,8726249;700999998,8418772;11135528,700975223;19;699999998,8340318;699999998,7941755;699999998,8699013;699999998,8386521;699999998,8726245;699999998,841877;0,028559237739515235;-2,4897495157386755;-2,997063892956451;-3,002013862583799;-2,476480568992421;-1,652909922725013;-2,523643552599272;0,4928519410715575;11;-2,334315454591296;-2,2263573748664958;-2,2867345786698845;-2,3269313487293273;-2,6448209014993065;-2,363831931671262;0,1456234405679102;1057459821,7498678;959769077,9625498;841103699,4122552;944453760,7776369;1056112589,8843112;971779789,9573243;80523659,51071787;93;953446614,5056678;979349531,5451267;1005868887,3199698;982921115,0948552;954405145,0133394;975198258,6957918;19611479,490428906;0,9999999980573407;0,9999999977648157;0,9999999976372721;0,9999999978400057;0,9999999977483568;0,9999999978095582;1,3982363218946176e-10;91;0,9999999977551525;0,9999999977013989;0,9999999979683963;0,9999999977784135;0,9999999979011237;0,9999999978208969;9,858941112934094e-11;modelo_rnnt;;;;;0.004;(95, 50);0.1;500
648;648;0,8018431663513184;0,026230964132310988;0,009527349472045898;0,0004048749198347139;;;;;-1,3344086694239543;-1,2664679529347893;-1,1884897715376468;-1,668379917018859;-1,2811540103713988;-1,3477800642573297;0,1669653542800821;26;-0,06059550473387887;-0,0817352435315648;-0,068504679929136;-0,08171529545538014;-0,08047515678221195;-0,07460517608643435;0,00859459454952233;371763814,80492806;541845809,747206;409985679,0720018;585399365,2650673;619945957,8396364;505788125,345768;97786237,65496393;98;39786767,56789684;56904739,259999484;43956559,64391518;47880288,99064684;47400251,01762812;47185721,29601729;5659677,706625357;-inf;-4,830959168909065;-74,33445098693599;-18,600684541224357;-57,39511240469717;-inf;;41;0,8350288089998819;0,7993032937268632;0,8148199318353657;0,7870121389370337;0,8010261134894476;0,8074380573977183;0,01637221545064377;inf;1159220915,8845024;3649278955,1537232;2242572109,7884197;4954926505,740641;inf;;1;212078719,82417092;244259580,46080312;238757035,55776402;248699075,6467784;222993763,33397758;233357634,9646988;13737305,48034835;2,9346905705641345e+289;0,8435612139514879;1,4524469271286984;1,2234418943710579;2,1366366327869413;5,86938114112827e+288;inf;22;0,17956639484373343;0,1813984593317553;0,16191869634281322;0,18169853758476498;0,15549259763225148;0,17201493714706367;0,01107943049793064;modelo_rnnt;;;;;0.004;(110, 60);0.001;200
649;649;1,2781981468200683;0,0629891960922786;0,00967254638671875;0,00031462027180203156;;;;;-1,3958867883696335;-1,3585515706591949;-1,17200930746165;-1,5454820945642602;-1,289113326206765;-1,3522086174523007;0,12308977189310354;32;-0,02165871448778134;-0,02346849391304673;-0,021445947510921215;-0,02138110958810202;-0,025563732570971;-0,02270359961416446;0,0016240614168335488;383348983,84346616;534936383,7968956;410262343,80050313;538938071,8624628;582023741,7454911;489901905,00976384;78249686,85109632;103;12211190,728905559;16109437,64242071;15551542,356529295;14733940,581271648;17720030,35422969;15265228,33267138;1812739,9374413844;-inf;-3,9922965047265846;-63,657631715146294;-13,308525977304631;-44,973239129767606;-inf;;41;0,9509836129695851;0,9471353835872425;0,946570060249478;0,9436989262950752;0,9191129291201574;0,9415001824443076;0,011431694479204921;inf;1072621243,4985923;3380805182,1251054;1916056208,9061964;4396443737,264433;inf;;1;115601557,81359024;125361455,8085103;128248236,03451273;127866001,2356375;142178598,7933913;127851169,9371284;8505113,434913794;4,027387353491616e+295;0,8378303666696032;1,4832804672430602;1,1030970892657965;2,043074685980791;8,054774706983232e+294;inf;10;0,08468723362287532;0,0822782481102325;0,07892244162058466;0,07610682884286143;0,08164787911561266;0,08072852626243332;0,0029509401963242767;modelo_rnnt;;;;;0.004;(110, 60);0.001;500
650;650;0,16120800971984864;0,004955208180620777;0,010650014877319336;0,002166643183187141;;;;;-1,9768611212993576;-2,0931699503811494;-2,09847671452785;-2,2933411078916404;-1,6585656133923532;-2,02408290149847;0,20911251798018143;61;-1,1305753642296992;-1,1163552355209738;-1,1598199892670547;-1,1889204952515797;-1,0048901508984986;-1,1201122470335612;0,06278694643130439;635988673,4525688;644144908,5042286;473629444,98405266;602379980,7184987;564875840,2231616;584203769,5765021;61976190,86237715;57;438070913,74174637;456676082,80886436;479487442,4214971;498728495,46502066;432181728,46488047;461028932,5804018;25060537,6744288;-inf;-7,42752308685518;-28,433166881021545;-26,207085612182023;-6,47744514821505;-inf;;41;-5,246506993840992;-2,058528332211148;-3,2971014356757076;-2,989337339959035;-2,6412528387927647;-3,2465453880959303;1,0813252899791734;inf;1393625819,4929879;2281018172,3187385;2642115559,9830394;1773068791,7482195;inf;;1;1305003431,3014414;953537414,0798728;1150129812,5910804;1076334165,3685424;953937877,7153662;1087788540,2112608;132014628,41248094;2,0480684274434525e+270;0,968850441682963;1,2718491844472335;1,317860012161939;1,097585224538222;4,096136854886905e+269;inf;47;0,8848743054066551;0,788686324507229;0,9370979635185337;0,9335574501715008;0,8952452401027094;0,8878922567413257;0,05368706148685602;modelo_rnnt;;;;;0.004;(110, 60);0.004;200
651;651;0,15944762229919435;0,006884556962317658;0,009446477890014649;0,0002599374279144377;;;;;-1,9768611212993576;-2,0931699503811494;-2,09847671452785;-2,2933411078916404;-1,6585656133923532;-2,02408290149847;0,20911251798018143;61;-1,1305753642296992;-1,1163552355209738;-1,1598199892670547;-1,1889204952515797;-1,0048901508984986;-1,1201122470335612;0,06278694643130439;635988673,4525688;644144908,5042286;473629444,98405266;602379980,7184987;564875840,2231616;584203769,5765021;61976190,86237715;57;438070913,74174637;456676082,80886436;479487442,4214971;498728495,46502066;432181728,46488047;461028932,5804018;25060537,6744288;-inf;-7,42752308685518;-28,433166881021545;-26,207085612182023;-6,47744514821505;-inf;;41;-5,246506993840992;-2,058528332211148;-3,2971014356757076;-2,989337339959035;-2,6412528387927647;-3,2465453880959303;1,0813252899791734;inf;1393625819,4929879;2281018172,3187385;2642115559,9830394;1773068791,7482195;inf;;1;1305003431,3014414;953537414,0798728;1150129812,5910804;1076334165,3685424;953937877,7153662;1087788540,2112608;132014628,41248094;2,0480684274434525e+270;0,968850441682963;1,2718491844472335;1,317860012161939;1,097585224538222;4,096136854886905e+269;inf;47;0,8848743054066551;0,788686324507229;0,9370979635185337;0,9335574501715008;0,8952452401027094;0,8878922567413257;0,05368706148685602;modelo_rnnt;;;;;0.004;(110, 60);0.004;500
652;652;0,5567640781402587;0,016540267319467544;0,009555816650390625;0,0002615771930407208;;;;;-1,4547718672782608;-1,3948023118591735;-1,0778598840848108;-1,1286417030962603;-1,5137620457592504;-1,3139675624155511;0,17684482150135225;9;-0,006747286675476971;-0,006104272884567052;-0,00585259803545668;-0,008968751287714127;-0,009316036981875442;-0,007397789173018055;0,0014581872418444747;558690169,268399;544886261,5271091;498547469,01902205;394334412,2085616;556070520,1647947;510505766,43757725;61997881,127568;91;5366484,391355038;4105105,7472678423;4476626,236077726;5698200,081011593;6747516,535345733;5278786,5982115865;933997,2363087051;-inf;-20,157148039713;-9,013346117080683;-1,396377796634991;-147,43127775134008;-inf;;41;0,9910911239061877;0,9916447334096181;0,9896843099337035;0,99470198625492;0,9871958920700562;0,990863609114897;0,0024591849093913314;inf;2208130674,4395523;1330453997,771208;784130669,4976879;7899719681,863978;inf;;1;49283835,31362515;49838118,68242121;56351852,93001779;39224126,90736493;56567806,487585805;50253148,06420298;6321712,367997603;2,643934685210352e+297;1,0211492551490735;1,0394660487236087;0,770208593895565;2,20714338438506;5,287869370420704e+296;inf;3;0,03315986064760504;0,025367184819450123;0,02812460214688288;0,025369035715387546;0,027981892057961446;0,028000515077457405;0,0028458286318958858;modelo_rnnt;;;;;0.004;(110, 60);0.01;200
653;653;0,5648657798767089;0,01667680068466634;0,009627723693847656;0,00025116469303181933;;;;;-1,4547718672782608;-1,3948023118591735;-1,0778598840848108;-1,1286417030962603;-1,5137620457592504;-1,3139675624155511;0,17684482150135225;9;-0,006747286675476971;-0,006104272884567052;-0,00585259803545668;-0,008968751287714127;-0,009316036981875442;-0,007397789173018055;0,0014581872418444747;558690169,268399;544886261,5271091;498547469,01902205;394334412,2085616;556070520,1647947;510505766,43757725;61997881,127568;91;5366484,391355038;4105105,7472678423;4476626,236077726;5698200,081011593;6747516,535345733;5278786,5982115865;933997,2363087051;-inf;-20,157148039713;-9,013346117080683;-1,396377796634991;-147,43127775134008;-inf;;41;0,9910911239061877;0,9916447334096181;0,9896843099337035;0,99470198625492;0,9871958920700562;0,990863609114897;0,0024591849093913314;inf;2208130674,4395523;1330453997,771208;784130669,4976879;7899719681,863978;inf;;1;49283835,31362515;49838118,68242121;56351852,93001779;39224126,90736493;56567806,487585805;50253148,06420298;6321712,367997603;2,643934685210352e+297;1,0211492551490735;1,0394660487236087;0,770208593895565;2,20714338438506;5,287869370420704e+296;inf;3;0,03315986064760504;0,025367184819450123;0,02812460214688288;0,025369035715387546;0,027981892057961446;0,028000515077457405;0,0028458286318958858;modelo_rnnt;;;;;0.004;(110, 60);0.01;500
654;654;0,07272129058837891;0,006354828102306935;0,009563636779785157;0,0005202685952345214;;;;;-19,447083211022168;-19,45186340555885;-19,444891736959843;-19,45095892325623;-19,470266052817117;-19,45301266592284;0,008992507328766967;75;-19,447083211022168;-19,423692528631836;-19,466793048257056;-19,45095892325623;-19,47067438276923;-19,451840418787306;0,016697371695140503;699999998,4919444;719999998,432588;684999998,5408938;699999998,5016462;699999998,5504203;700999998,5034986;11135528,690113641;29;699999998,4919444;699999998,4325879;699999998,5408938;699999998,5016462;699999998,5504199;699999998,5034984;0,04186949831330558;-2,4897495135120398;-2,9970638903485236;-3,002013859708807;-2,476480566898103;-1,6529099213427552;-2,5236435503620456;0,49285194057155574;5;-2,334315452319384;-2,226357372816441;-2,2867345765037554;-2,326931346817852;-2,6448208992606914;-2,363831929543625;0,14562344050940373;1057459821,4125115;959769077,649444;841103699,1101365;944453760,4931557;1056112589,6091756;971779789,6548847;80523659,50800163;99;953446614,1808416;979349531,2339832;1005868886,9885098;982921114,8124884;954405144,720246;975198258,387214;19611479,48554834;0,9999999974598314;0,9999999970945563;0,9999999969290374;0,999999997213187;0,999999997077176;0,9999999971547575;1,772437303342242e-10;101;0,9999999970553551;0,9999999969982827;0,9999999972967646;0,9999999971333494;0,9999999972827355;0,9999999971532976;1,194631497978547e-10;modelo_rnnt;;;;;0.004;(110, 60);0.1;200
655;655;0,07550253868103027;0,004167909947123381;0,010110044479370117;0,0012165289773231173;;;;;-19,447083211022168;-19,45186340555885;-19,444891736959843;-19,45095892325623;-19,470266052817117;-19,45301266592284;0,008992507328766967;75;-19,447083211022168;-19,423692528631836;-19,466793048257056;-19,45095892325623;-19,47067438276923;-19,451840418787306;0,016697371695140503;699999998,4919444;719999998,432588;684999998,5408938;699999998,5016462;699999998,5504203;700999998,5034986;11135528,690113641;29;699999998,4919444;699999998,4325879;699999998,5408938;699999998,5016462;699999998,5504199;699999998,5034984;0,04186949831330558;-2,4897495135120398;-2,9970638903485236;-3,002013859708807;-2,476480566898103;-1,6529099213427552;-2,5236435503620456;0,49285194057155574;5;-2,334315452319384;-2,226357372816441;-2,2867345765037554;-2,326931346817852;-2,6448208992606914;-2,363831929543625;0,14562344050940373;1057459821,4125115;959769077,649444;841103699,1101365;944453760,4931557;1056112589,6091756;971779789,6548847;80523659,50800163;99;953446614,1808416;979349531,2339832;1005868886,9885098;982921114,8124884;954405144,720246;975198258,387214;19611479,48554834;0,9999999974598314;0,9999999970945563;0,9999999969290374;0,999999997213187;0,999999997077176;0,9999999971547575;1,772437303342242e-10;101;0,9999999970553551;0,9999999969982827;0,9999999972967646;0,9999999971333494;0,9999999972827355;0,9999999971532976;1,194631497978547e-10;modelo_rnnt;;;;;0.004;(110, 60);0.1;500
656;656;0,4413719177246094;0,3421161782620957;0,0095306396484375;0,0008011163921655109;;;;;;-1,2410887591942625;-2,1452224878484785;-2,0074114345540846;-2,1832548026339342;;;145;-1,8338273101095197;-0,024689087898892126;-1,880084591683536;-1,9777936238654767;-1,9638108796395493;-1,5360410986393949;0,757543362758548;;572391530,1329347;1124262248,0552893;1000565089,8868291;980623898,1292124;;;108;3217188179,08465;21144463,50905037;3012151791,0110836;3189227299,73316;3600310808,881095;2608004508,443808;1307576107,893039;;-4,123588212645043;-6339,936926846771;-4152,225109197994;-35655,39833146729;;;123;-58166,97018769999;0,9247793692972031;-17924,866453707804;-23793,179477039812;-12261,177774679814;-22429,053822751626;19523,508148817622;;1086634069,1292307;33480116879,1974;32644012283,542965;122438416490,60376;;;138;125931678751,58435;149537449,65172562;74284659411,73679;83125086756,85384;55357756304,612816;67769743734,88789;40957517259,99101;;0,8604012550143945;15,61954347002192;31,68132939577587;59,872606711338605;;;138;48,40882954403044;0,0924101727263112;37,10712227548253;40,62201448323626;27,740561008342425;30,794187496763595;16,72506328140673;modelo_rnnt;;;;;0.004;(150, 75);0.001;200
657;657;0,4885995864868164;0,43557038929149594;0,012189817428588868;0,004513090151993156;;;;;;-1,1919311325991409;-2,1452224878484785;-2,0074114345540846;-2,1832548026339342;;;144;-1,8338273101095197;-0,01741831304403263;-1,880084591683536;-1,9777936238654767;-1,9638108796395493;-1,534586943668423;0,7604445310506617;;580519332,1819441;1124262248,0552893;1000565089,8868291;980623898,1292124;;;107;3217188179,08465;12183803,626591206;3012151791,0110836;3189227299,73316;3600310808,881095;2606212376,4673157;1311121700,7170866;;-4,244024847330061;-6339,936926846771;-4152,225109197994;-35655,39833146729;;;122;-58166,97018769999;0,9630339695949294;-17924,866453707804;-23793,179477039812;-12261,177774679814;-22429,046171831567;19523,51693873644;;1099331263,2207825;33480116879,1974;32644012283,542965;122438416490,60376;;;137;125931678751,58435;104829349,88150987;74284659411,73679;83125086756,85384;55357756304,612816;67760802114,93385;40972280974,87819;;0,8433541075592254;15,61954347002192;31,68132939577587;59,872606711338605;;;137;48,40882954403044;0,06317456472305429;37,10712227548253;40,62201448323626;27,740561008342425;30,788340375162942;16,735797339031183;modelo_rnnt;;;;;0.004;(150, 75);0.001;500
658;658;0,7929467678070068;0,027237995049158147;0,009910345077514648;0,00027293081782137096;;;;;-1,4577124990718708;-1,4629320672405548;-0,8056619859123995;-1,0933271370452253;-1,866428881102463;-1,3372125140745026;0,3612261498510411;19;-0,009340887763649164;-0,009739583146206598;-0,01005648956200389;-0,010122109506548682;-0,010192043188769873;-0,009890222633435641;0,000315269064564185;620081809,5619205;570921739,9132507;356742231,8931297;401796747,5987352;733584291,0096837;536625363,995344;139621442,230537;79;6941043,106074333;6130920,93809402;7116972,949397951;6824091,700045884;7713056,027489066;6945216,9442202505;509282,5766515081;-inf;-289,06399741336844;-5,237456945693757;-7,290581462019485;-171,18943565191367;-inf;;41;0,9891529590908004;0,9875027429534668;0,9870787282641287;0,9842256693992866;0,987598351859201;0,9871116903133765;0,0016054122873857975;inf;8176042160,178335;1050059792,224933;1458489452,0485485;8508484638,714765;inf;;1;54381186,3075184;60952122,801179826;63068381,804503344;67681848,94469088;55671686,52963459;60351045,27750541;4878965,234761431;1,7514534711113035e+296;2,5179298741551164;0,772053516007944;1,0312982446635843;4,147427589503131;3,502906942222607e+295;inf;5;0,037494871095666835;0,031153796137106764;0,033070938989281075;0,031004701288780016;0,030959377998675656;0,03273673710190207;0,0025066386074555614;modelo_rnnt;;;;;0.004;(150, 75);0.004;200
659;659;0,7604633331298828;0,024167208873491466;0,009760665893554687;7,4797254820601e-05;;;;;-1,4577124990718708;-1,4629320672405548;-0,8056619859123995;-1,0933271370452253;-1,866428881102463;-1,3372125140745026;0,3612261498510411;19;-0,009340887763649164;-0,009739583146206598;-0,01005648956200389;-0,010122109506548682;-0,010192043188769873;-0,009890222633435641;0,000315269064564185;620081809,5619205;570921739,9132507;356742231,8931297;401796747,5987352;733584291,0096837;536625363,995344;139621442,230537;79;6941043,106074333;6130920,93809402;7116972,949397951;6824091,700045884;7713056,027489066;6945216,9442202505;509282,5766515081;-inf;-289,06399741336844;-5,237456945693757;-7,290581462019485;-171,18943565191367;-inf;;41;0,9891529590908004;0,9875027429534668;0,9870787282641287;0,9842256693992866;0,987598351859201;0,9871116903133765;0,0016054122873857975;inf;8176042160,178335;1050059792,224933;1458489452,0485485;8508484638,714765;inf;;1;54381186,3075184;60952122,801179826;63068381,804503344;67681848,94469088;55671686,52963459;60351045,27750541;4878965,234761431;1,7514534711113035e+296;2,5179298741551164;0,772053516007944;1,0312982446635843;4,147427589503131;3,502906942222607e+295;inf;5;0,037494871095666835;0,031153796137106764;0,033070938989281075;0,031004701288780016;0,030959377998675656;0,03273673710190207;0,0025066386074555614;modelo_rnnt;;;;;0.004;(150, 75);0.004;500
660;660;0,7171389102935791;0,031565196513228415;0,010676860809326172;0,0009397864988174218;;;;;-1,2408400809482174;-1,3886907267824036;-0,9444655702005456;-0,8794306292453644;-1,8805178630889046;-1,266788974053087;0,3594816811945369;5;-0,009266690835087132;-0,013002845838180122;-0,005336798402863607;-0,007251843889514831;-0,006295960622942687;-0,008230827917717676;0,0027174508284606926;671152923,0139549;495881275,8641848;343266567,12709653;405737206,84138215;647196627,8669252;512646920,14270866;129327687,99358538;87;5454492,621007293;7825432,8014627695;3638048,0719551444;5320368,689576983;4223944,532238245;5292457,343248087;1436787,3058071244;-inf;-1379,0488413417331;-13,477791625577847;-1,8352691502538052;-167874,01002644666;-inf;;41;0,9942631288096624;0,9925594264962831;0,993106753822506;0,9962482042949357;0,9945590572441694;0,9941473141335113;0,0012806902676336265;inf;17833781312,4296;1599784223,573468;852919303,0426742;265669680583,5672;inf;;1;39548552,04546359;47031051,64060976;46064986,9547872;33007781,516618185;36874976,632356614;40505469,75796707;5362890,100997453;1,190114939061742e+280;5,634879231714637;0,8682580962994924;0,7734097292211191;55,82579353347675;2,380229878123484e+279;inf;33;0,02531517723110076;0,025796511857182954;0,019593934215431586;0,017637242455525743;0,018203148738655486;0,021309202899579306;0,003528648031127581;modelo_rnnt;;;;;0.004;(150, 75);0.01;200
